"index","station_nm","lon","lat","user","var_n1","var_n2","var_n3","var_n4","var_n5","var_n6","var_n7","var_n8","var_n9","var_n10","var_n11","var_n12","var_n13","var_n14","var_n15","var_n16","var_n17"
1,"한티",127.052883,37.496208,29022,266,239,307,52,276,106,108,0,10,0,1,0,11,4,8,73,3971.62392620315
1,"합정",126.9101219,37.5463089,93912,227,110,116,18,18,20,25,6,1,0,0,0,0,0,0,0,1993.735367366
1,"행당",127.029637,37.557402,15819,227,164,242,33,112,67,53,3,7,0,4,0,9,5,15,0,2185.50592661426
1,"행신",126.834059,37.611846,14644,123,80,103,35,50,22,38,2,4,43,0,0,7,6,0,23,1216.95779448034
1,"혜화",127.001892,37.58208,88716,516,101,227,62,69,44,33,7,4,1,0,6,3,0,39,81,1696.97377902682
1,"호구포",126.708682,37.401622,6555,45,37,64,12,17,8,16,2,0,0,0,0,0,0,0,0,1083.32166425482
1,"홍대입구",126.9244669,37.557527,179168,1134,413,587,81,190,79,96,46,1,0,0,0,0,0,0,0,2052.64122213114
1,"홍제",126.944094,37.588792,39806,307,136,205,29,95,74,26,12,3,0,0,0,0,0,0,0,1400.12493393161
1,"화곡",126.840436,37.541578,56268,348,267,367,82,145,93,75,7,4,50,0,0,1,10,4,112,1312.12032351939
1,"화랑대",127.084244,37.620513,23251,204,123,146,24,78,34,32,4,6,0,1,0,2,2,3,0,1441.62747582268
1,"화서",126.989581,37.28399,17301,97,59,72,14,42,13,18,1,5,0,0,0,12,4,3,30,1196.00185138673
1,"화전",126.867937,37.60327,4901,43,37,76,3,3,1,5,2,2,14,0,0,4,0,0,5,1582.02573917872
1,"화정",126.832645,37.63459,40789,228,176,224,79,116,57,69,9,6,82,1,0,10,2,0,42,1228.85190693047
1,"회기",127.057977,37.589756,60347,435,173,293,53,95,55,49,15,7,0,0,0,0,0,0,0,1598.88780610005
1,"회룡",127.0472035,37.724522,26540,172,144,207,28,133,47,51,2,4,0,1,0,2,1,3,25,1080.0776053049
1,"회현",126.9707878,37.5547125,61708,434,225,398,49,66,76,69,50,2,0,1,1,3,15,2,3,2020.6533887539
1,"효창공원앞",126.961339,37.539289,14805,431,269,619,69,76,55,69,10,4,0,0,0,0,0,3,0,2215.15460769224
1,"흑석",126.9634769,37.5090394,21832,200,81,102,16,31,28,24,6,4,0,0,0,5,1,5,0,2052.64390749002
2,"각산",128.7244,35.868029,8578,189,122,180,26,89,27,33,1,4,0,0,0,0,1,0,28,881.340516868818
2,"감삼",128.548097,35.854337,15189,500,299,436,85,99,68,59,5,5,5,0,0,7,9,3,4,889.434265595574
2,"강창",128.4780687,35.853091,9362,106,36,54,19,25,4,7,0,3,0,0,1,2,1,5,1,968.566939506152
2,"건들바위",128.599639,35.855428,2647,275,279,380,23,61,51,29,4,4,15,2,0,1,11,7,92,1105.09318438968
2,"경대병원",128.603393,35.863096,13716,633,292,512,46,70,105,56,14,6,28,3,0,1,40,13,100,1175.10180828213
2,"계명대",128.491969,35.851484,16268,301,150,189,81,53,13,29,0,2,0,0,0,7,4,2,2,981.88480083203
2,"고산",128.693151,35.842948,4986,129,107,161,16,49,27,24,0,4,0,0,0,5,1,1,0,1183.44099414138
2,"공단",128.5534645,35.8921571,2358,99,129,169,8,2,3,8,4,1,1,0,0,0,7,2,3,770.390000119557
2,"교대",128.590381,35.85173,9199,396,227,372,52,90,66,34,9,7,3,0,1,3,6,5,109,950.742960187515
2,"구암",128.550419,35.925771,5003,371,193,340,69,45,46,27,2,6,21,1,1,7,14,4,45,834.220739184624
2,"남산",128.583371,35.856711,6042,434,260,432,59,93,43,35,13,7,19,0,1,3,7,6,112,1015.32942113756
2,"내당",128.564662,35.860151,9687,384,207,332,67,58,50,64,14,2,4,0,0,6,7,8,4,945.847738086833
2,"다사",128.458297,35.864954,4543,92,44,85,5,31,8,13,0,4,19,0,0,1,0,4,15,982.995073317658
2,"달성공원",128.581991,35.874646,2924,265,233,584,24,23,64,20,36,4,16,1,0,1,32,10,65,868.404329552105
2,"담티",128.6535776,35.8547654,6976,178,95,140,23,59,15,16,1,5,0,0,0,2,0,0,0,1524.4128911605
2,"대곡",128.512584,35.809497,17847,142,117,141,29,72,22,35,2,4,7,0,0,3,0,6,9,973.097201088461
2,"대공원",128.679992,35.842749,3104,2,7,24,1,0,1,2,0,0,0,0,0,0,0,0,1,1232.57253608181
2,"대구역",128.596213,35.87646,19384,447,251,922,54,62,63,37,55,4,28,0,0,3,66,8,79,998.906087631879
2,"대구은행",128.613918,35.859794,13697,404,213,349,37,126,69,74,0,5,0,0,1,2,0,4,19,1464.14617614208
2,"대명",128.565482,35.839302,8783,328,217,324,48,40,61,26,16,2,0,0,0,2,4,2,66,770.704743665813
2,"대봉교",128.6062799,35.8549844,6582,302,278,340,25,92,42,41,1,5,11,2,0,0,5,6,51,1233.69167124272
2,"대실",128.465617,35.857348,12776,138,72,105,18,64,24,21,0,5,18,1,0,5,0,0,25,982.995073317658
2,"동대구역",128.628476,35.879667,27742,252,204,254,49,30,35,55,100,2,0,0,0,0,8,10,76,890.02061794621
2,"동천",128.5566291,35.937755,3949,291,154,204,48,136,51,42,7,6,17,2,0,8,12,2,48,957.818188740156
2,"동촌",128.65015,35.886159,4052,184,98,170,20,14,12,22,19,2,0,0,0,0,0,3,38,880.195746392964
2,"두류",128.5558608,35.8570894,18687,454,204,313,78,86,58,68,26,6,9,1,0,9,9,9,7,852.880709432574
2,"만촌",128.644833,35.858927,8965,293,161,305,37,122,34,42,4,2,0,0,0,3,1,0,2,1557.26881279718
2,"만평",128.5610035,35.8897976,4217,369,226,406,51,23,62,16,40,2,6,0,0,0,16,5,7,759.12707539863
2,"매천",128.543391,35.912743,4239,101,77,129,11,30,18,15,5,4,13,0,0,6,0,0,27,851.515305317479
2,"매천시장",128.545773,35.904473,1688,61,47,104,7,14,4,8,2,2,13,0,0,5,3,1,20,846.941110741958
2,"명덕",128.5899982,35.8569426,15029,374,294,430,52,103,57,39,15,9,15,0,1,2,10,9,99,1031.36178054738
2,"문양",128.437867,35.8641,5864,13,2,1,1,0,0,0,0,0,3,0,0,0,2,0,2,982.995073317658
2,"반고개",128.573368,35.862402,9255,388,217,450,56,53,79,32,16,4,13,1,0,1,10,10,41,993.058690144219
2,"반야월",128.713574,35.865982,4970,99,94,116,10,24,18,17,1,3,0,0,0,0,0,1,19,920.932982393728
2,"반월당",128.5931875,35.8651335,71696,1000,457,832,97,140,204,70,30,3,34,0,0,1,61,20,109,1009.65738460545
2,"방촌",128.670183,35.879702,6874,227,143,234,39,61,40,25,6,2,0,0,0,0,1,6,47,860.180224692111
2,"범물",128.6400593,35.8208258,8089,291,158,250,53,120,56,33,1,6,0,1,0,11,3,1,0,960.295761726912
2,"범어",128.630883,35.8588249,16451,408,165,247,38,130,71,69,7,3,0,1,0,0,2,1,4,1652.25846696112
2,"북구청",128.583249,35.884672,6544,319,161,273,32,45,41,33,8,3,15,0,0,1,20,8,19,868.842092623408
2,"사월",128.715636,35.836989,9082,155,101,186,17,79,29,38,1,4,0,1,0,2,1,2,1,1220.31129605462
2,"상인",128.537878,35.818966,26571,357,184,228,46,127,64,46,2,9,0,0,0,8,1,1,1,1038.92381960711
2,"서문시장",128.582254,35.869761,17008,363,248,651,21,46,106,33,38,6,21,0,0,1,40,12,80,921.634478387171
2,"성당못",128.557418,35.837471,20932,511,281,451,100,39,76,49,19,0,0,0,0,4,7,3,36,861.662428205199
2,"성서산업단지",128.506475,35.851826,12242,251,151,214,97,99,64,40,6,1,0,0,0,4,1,3,2,956.654125170013
2,"송현",128.551756,35.831079,8151,477,375,511,83,79,55,72,3,4,0,0,0,7,9,0,8,922.914316237595
2,"수성구민운동장",128.624864,35.852691,3958,346,165,267,35,63,52,66,6,3,0,1,0,0,6,1,0,1636.70220518086
2,"수성구청",128.63056,35.858989,10260,420,170,254,39,128,76,75,8,3,0,1,0,0,3,1,4,1652.25846696112
2,"수성못",128.623212,35.831374,5215,452,199,277,55,48,22,38,20,1,0,0,0,5,0,9,1,1018.60299592226
2,"수성시장",128.6159746,35.8543268,5297,403,279,416,35,120,74,75,4,3,0,1,1,3,2,4,3,1378.07488757084
2,"신기",128.70169,35.866746,8271,287,162,219,40,87,45,50,1,4,0,0,0,0,3,4,47,958.148050286508
2,"신남",128.582292,35.8641864,15039,269,204,395,12,60,57,29,6,7,35,0,0,1,13,16,86,964.734291622362
2,"신매",128.704902,35.840887,14523,322,197,312,45,157,63,40,2,7,0,2,0,7,10,1,2,1189.67022978812
2,"신천",128.617593,35.874627,9971,276,199,292,36,80,52,53,8,3,1,0,0,0,8,6,57,999.754916084338
2,"아양교",128.639755,35.887162,11538,269,166,282,37,51,44,20,14,5,0,0,0,0,0,8,52,859.800993198105
2,"안심",128.733747,35.871217,13305,101,78,98,1,35,12,26,1,4,0,0,0,0,0,0,26,902.777453540104
2,"안지랑",128.573899,35.839243,9525,368,229,318,54,65,56,42,10,2,0,0,0,4,7,6,94,768.332196878067
2,"어린이회관",128.624482,35.845223,2655,294,139,242,40,57,23,53,25,4,0,0,0,2,5,3,2,1504.49116463681
2,"연호",128.670507,35.840376,1404,1,3,19,0,1,0,2,0,0,0,0,0,0,0,0,1,1308.15083937155
2,"영남대",128.75298,35.836364,20359,220,79,109,31,10,10,18,0,0,0,0,0,3,0,1,33,1158.67020909135
2,"영대병원",128.588251,35.844269,13356,286,158,272,37,30,55,22,22,2,0,0,0,4,1,2,79,823.043595157582
2,"용계",128.68175,35.87623,4326,45,44,97,5,5,1,6,2,0,0,0,0,0,0,0,19,923.46691188371
2,"용산",128.528207,35.849047,18488,205,136,177,19,78,29,38,15,6,0,0,0,2,8,1,2,1046.48430535784
2,"용지",128.64653,35.818285,4491,156,93,136,18,63,38,26,1,5,0,1,0,6,1,0,1,960.295761726912
2,"원대",128.574283,35.887878,3379,445,169,461,56,38,72,23,21,1,6,0,0,8,22,12,27,761.223782555468
2,"월배",128.530586,35.816276,8757,497,275,370,55,135,76,70,6,5,0,0,0,7,1,2,0,1029.15374194951
2,"월촌",128.5458331,35.823899,10357,232,207,259,29,103,38,49,0,7,0,1,0,5,8,0,2,1028.51944320744
2,"율하",128.693037,35.869577,9910,168,127,151,16,39,22,34,3,1,0,0,0,0,0,0,37,899.849119685422
2,"이곡",128.515947,35.850608,8950,130,119,155,18,68,25,22,0,5,0,0,0,7,1,1,2,988.331504952586
2,"임당",128.740894,35.834122,5631,59,57,92,1,9,7,6,1,0,0,0,0,2,3,1,6,1187.04695275795
2,"정평",128.728663,35.83408,8694,181,158,232,14,76,31,29,3,1,0,0,0,7,4,0,35,1189.64769275505
2,"죽전",128.538827,35.850752,12186,394,364,456,60,85,47,65,19,2,0,0,0,7,16,3,2,1079.6049412046
2,"중앙로",128.593993,35.870913,42119,1105,425,1229,117,135,201,75,68,1,35,1,0,3,85,16,113,924.936464094484
2,"지산",128.6319542,35.8251625,4867,337,214,309,62,95,56,41,5,3,0,0,0,9,1,1,0,933.587800111756
2,"진천",128.522591,35.813826,13838,306,218,305,48,96,50,64,2,4,0,0,0,7,3,4,1,982.903780450267
2,"칠곡경대병원",128.559925,35.958404,2730,23,11,22,0,4,11,0,0,3,3,0,0,0,1,0,3,1022.98294006057
2,"칠곡운암",128.554583,35.931497,8045,367,211,341,49,94,70,36,7,9,27,1,0,11,19,0,56,898.329756398929
2,"칠성시장",128.6045525,35.8760259,10905,374,178,733,37,44,54,30,30,0,17,0,0,0,48,8,65,972.324680730244
2,"큰고개",128.634715,35.885718,8582,278,205,303,39,58,41,34,23,3,0,0,0,0,0,11,59,861.546741911068
2,"태전",128.547507,35.919718,4357,190,138,213,50,48,31,32,7,1,6,0,0,1,0,4,33,850.883896507617
2,"팔거",128.5582943,35.9441209,8739,220,122,172,55,101,41,37,10,2,13,0,0,6,12,2,40,1015.27222275014
2,"팔달",128.5466789,35.8977797,2130,32,32,57,1,9,6,2,1,2,6,0,0,0,2,1,14,776.23207405592
2,"팔달시장",128.5680143,35.8887983,3995,481,186,463,70,34,93,17,37,2,11,0,0,7,25,9,19,748.022613768855
2,"학정",128.5591507,35.9515914,711,123,57,74,8,17,9,11,0,1,7,0,0,3,1,0,15,1022.98294006057
2,"해안",128.659866,35.883526,5907,202,113,181,22,42,34,16,5,3,0,0,0,0,1,4,52,888.580113050883
2,"현충로",128.581388,35.84091,7685,314,190,287,48,53,50,39,11,2,0,0,0,4,3,5,77,789.816703326989
2,"황금",128.62381,35.8390772,6153,422,228,294,62,70,40,55,48,3,0,0,0,5,1,2,2,1295.09003050447
3,"가야",129.0428111,35.1558373,7289,170,124,203,18,49,39,20,6,1,0,0,0,1,1,5,0,952.946817175015
3,"감전",128.991579,35.155312,7626,253,215,315,32,29,18,33,34,2,2,0,0,1,2,4,31,796.699845670711
3,"강서구청",128.982014,35.211246,5600,49,46,93,7,6,9,28,2,2,0,0,0,0,0,6,0,843.497932368859
3,"개금",129.020422,35.153323,16331,415,232,392,50,124,73,43,6,5,0,0,0,1,1,5,9,880.780191252345
3,"거제",129.073904,35.188587,9650,450,266,356,64,71,64,124,29,2,0,0,0,3,1,17,2,1133.68566047924
3,"경성부경대",129.1008275,35.1379815,39276,604,210,325,105,85,70,76,2,2,0,1,3,7,6,4,0,1166.85537968716
3,"고촌",129.160467,35.236037,1440,111,56,132,12,12,18,3,4,0,0,0,0,0,0,1,16,667.132252468673
3,"광안",129.11317,35.157929,21706,386,276,436,35,108,89,72,21,5,0,0,0,1,1,14,0,1131.27031115711
3,"괴정",128.9926492,35.0999452,21853,416,295,427,59,125,100,54,24,2,0,2,0,3,1,7,0,784.98624892489
3,"교대",129.080029,35.19555,22938,267,203,287,22,87,41,58,3,6,0,0,0,2,4,6,8,1159.92209278755
3,"구남",128.994978,35.196843,9271,230,134,265,36,51,30,22,13,4,0,1,0,4,5,4,10,778.756889814804
3,"구명",128.999557,35.202802,7456,369,180,356,64,40,48,21,53,4,0,0,0,4,4,8,1,806.735669205952
3,"구서",129.091325,35.247305,20253,301,195,259,30,83,45,42,11,8,0,0,0,3,5,12,0,963.077250798466
3,"구포",128.9971431,35.2054894,8458,290,135,306,43,28,38,16,62,3,0,0,0,2,2,9,1,836.296884043585
3,"국제금융센터·부산은행",129.0667495,35.1454655,8743,361,210,472,30,56,59,52,26,9,0,0,0,7,10,7,1,1028.08393302233
3,"금곡",129.016763,35.267227,4952,102,60,74,12,27,15,8,0,2,0,0,0,4,0,3,0,1015.07624922677
3,"금련산",129.111011,35.14988,11408,363,201,320,50,75,56,50,36,2,0,0,0,1,1,18,0,1014.38456546183
3,"금사",129.115788,35.215814,3582,119,94,157,17,16,17,14,7,0,0,0,0,5,1,9,3,798.822306183181
3,"낙민",129.090932,35.200214,3860,305,223,379,46,79,84,39,29,3,0,0,0,10,3,5,32,1004.8181369567
3,"남산",129.092299,35.265334,13976,325,197,312,45,76,43,32,0,3,0,0,0,6,1,4,0,823.68128341527
3,"남산정",129.02402,35.213353,10168,197,128,177,34,55,28,25,0,4,0,0,0,4,3,5,0,815.586145755691
3,"남양산",129.019466,35.325387,6380,41,18,25,6,16,5,17,3,2,0,0,0,0,0,1,19,854.846314597023
3,"남천",129.107773,35.141929,14124,458,201,291,49,142,93,66,7,4,0,0,0,4,3,19,0,1378.73184057016
3,"남포",129.034663,35.097883,48402,851,333,961,78,28,93,81,91,1,0,0,0,1,9,26,8,898.693087422997
3,"냉정",129.0122,35.151254,13613,303,158,284,58,64,34,25,2,6,0,0,0,2,2,4,34,874.896105524739
3,"노포",129.094839,35.283611,34165,2,2,24,0,1,2,1,0,0,0,0,0,0,1,2,0,809.715569035957
3,"당리",128.972459,35.1044025,12696,472,311,409,102,145,84,69,13,4,0,1,0,3,4,1,0,847.959287942195
3,"대연",129.091886,35.135161,18767,496,268,508,63,126,122,76,32,2,0,1,1,3,12,17,0,943.992439730218
3,"대저",128.960923,35.21322,16888,14,18,39,0,2,0,8,0,2,0,0,0,0,0,2,0,822.581125039569
3,"대티",128.999894,35.103137,8620,217,192,296,25,51,53,35,12,3,0,1,0,1,1,5,0,752.358685176241
3,"덕천",129.0053895,35.2105565,39632,585,237,489,75,51,101,41,48,2,0,0,0,1,2,13,0,785.004488507485
3,"덕포",128.983794,35.173314,8503,341,263,411,84,78,45,46,16,6,0,0,1,2,4,6,60,840.972701288783
3,"동대신",129.017927,35.110072,12284,494,312,471,37,109,84,36,10,5,0,0,0,1,8,9,0,911.096489664111
3,"동래",129.0836402,35.2048575,46358,623,242,479,74,135,119,74,47,6,0,0,0,2,3,11,48,1128.80205228474
3,"동백",129.147944,35.16147,14656,97,62,81,10,29,21,29,21,6,0,0,1,4,4,3,24,1501.64269385777
3,"동부산대학",129.154641,35.233126,6253,213,117,222,17,30,29,7,6,3,0,0,0,3,3,2,38,783.529491176147
3,"동원",129.0124,35.258682,3059,32,22,36,5,15,8,5,1,2,0,1,0,6,0,4,0,1015.07624922677
3,"동의대",129.032099,35.153991,14243,318,183,299,46,76,52,48,6,1,0,0,0,1,1,7,0,963.23542519577
3,"두실",129.091429,35.257079,16146,247,179,251,43,125,46,39,8,4,0,0,0,3,1,9,0,936.531009913009
3,"만덕",129.036399,35.212994,10890,212,119,174,44,49,38,19,1,4,0,1,0,7,4,10,0,858.744200268335
3,"망미",129.108143,35.171593,9790,286,247,390,29,61,57,31,5,3,0,0,0,0,2,7,0,820.024633557789
3,"명륜",129.079689,35.212553,21920,379,179,293,47,121,55,80,52,7,0,0,0,2,1,10,21,1096.51076126628
3,"명장",129.101738,35.205199,6051,373,239,371,82,63,53,29,6,8,0,2,0,9,0,7,54,756.951366842095
3,"모덕",128.985628,35.18039,4777,113,121,203,22,31,8,26,9,2,0,1,0,4,2,3,28,785.411965795068
3,"모라",128.988681,35.189683,9113,329,227,403,67,65,32,22,21,2,0,0,0,2,4,2,36,818.047020218686
3,"못골",129.084263,35.134597,9475,271,182,328,32,74,78,37,22,5,0,0,0,3,6,12,0,859.260770174404
3,"문현",129.067386,35.139125,9949,426,233,455,55,61,74,62,55,3,0,0,0,5,20,16,22,976.852918010383
3,"물만골",129.085884,35.176488,6734,262,254,332,21,50,53,30,2,4,0,0,0,3,1,4,0,816.791115117117
3,"미남",129.068047,35.205449,18164,390,287,476,69,108,88,76,47,2,0,0,0,6,0,9,48,969.378032914045
3,"민락",129.12197,35.167212,5603,333,145,271,53,50,47,42,16,1,0,0,0,2,0,4,2,1064.31750659186
3,"반여농산물시장",129.124017,35.217748,3916,19,17,36,2,1,1,1,0,0,0,0,0,1,1,3,6,903.482527045205
3,"배산",129.095523,35.173526,9361,173,186,251,32,43,44,18,0,5,0,0,0,2,3,7,0,747.701171318315
3,"범내골",129.0592518,35.1473414,19065,498,326,558,79,83,84,85,57,2,0,0,0,3,8,9,3,929.229832700286
3,"범어사",129.092672,35.273256,18115,234,140,204,37,58,28,19,9,3,0,1,0,4,3,10,0,795.512308700281
3,"범일",129.059384,35.141395,36031,623,290,749,64,66,126,77,79,3,0,0,0,3,24,17,70,1037.40536712807
3,"부산",129.0422589,35.1152138,45022,507,194,330,35,28,63,54,97,1,3,0,0,0,19,10,62,773.930650952062
3,"부산대",129.088758,35.230615,36927,647,304,563,91,125,78,70,4,5,0,0,0,2,3,14,0,1169.23908574152
3,"부산대양산캠퍼스",129.014005,35.316841,4516,16,6,7,1,5,1,5,0,1,0,0,0,0,0,0,8,891.574361343847
3,"부산진",129.047853,35.127741,17133,335,189,327,24,48,76,28,19,4,0,0,0,0,33,18,89,838.395081235629
3,"부암",129.050456,35.15747,10679,574,296,401,58,53,116,82,82,3,0,1,0,0,2,9,0,917.783280051915
3,"부전",129.0601099,35.1646676,35517,517,260,603,60,67,94,111,58,5,0,0,0,1,1,12,0,1017.36869929482
3,"사상",128.988722,35.162619,49789,400,265,356,92,33,36,35,105,2,2,0,0,1,1,4,46,833.979176708706
3,"사직",129.065222,35.198602,11102,524,319,537,87,180,100,72,16,5,0,0,0,7,0,13,44,983.893816726096
3,"사하",128.983302,35.099785,8686,252,229,309,32,107,46,47,7,5,0,2,0,4,1,4,0,718.776831227204
3,"서대신",129.012118,35.110891,5872,342,185,291,26,96,63,25,5,5,0,0,0,2,3,8,0,950.473713539716
3,"서동",129.1044046,35.2151839,4778,427,305,504,73,53,74,23,31,6,0,1,0,4,8,10,15,716.889586771712
3,"서면",129.0600331,35.1578157,143467,1447,698,1145,211,189,257,224,149,3,0,1,0,0,1,12,0,965.385750383376
3,"석대",129.137017,35.218167,279,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,876.370709035975
3,"센텀시티",129.131659,35.168921,44365,64,47,71,14,26,26,29,4,2,0,0,0,1,1,6,19,1390.23764094825
3,"수안",129.083904,35.201788,7463,615,279,523,81,122,114,70,48,5,0,0,0,2,4,9,48,1082.65027477679
3,"수영",129.1130831,35.145615,28330,372,194,308,47,126,67,49,27,3,0,0,0,1,0,20,0,1182.99372493275
3,"수정",129.009206,35.223338,12550,86,69,87,18,46,21,24,1,4,0,0,0,5,0,2,0,1036.69806568752
3,"숙등",129.013321,35.21213,7999,400,198,315,55,62,70,27,10,6,0,0,0,9,2,13,0,774.562946306807
3,"시립미술관",129.136107,35.171587,13407,82,66,94,18,36,42,33,5,1,0,0,0,1,1,6,25,1538.15470220469
3,"시청",129.076815,35.179992,27640,618,345,514,57,68,75,132,27,2,0,0,0,5,2,22,0,837.67266674585
3,"신평",128.960672,35.095203,18041,168,90,127,48,55,28,13,0,3,0,1,0,2,3,3,0,771.120636580875
3,"안평",129.171813,35.237398,5645,13,7,16,0,3,0,1,0,1,0,0,0,0,0,0,0,635.481223571408
3,"양산",129.026853,35.33853,13993,280,81,124,35,75,31,39,3,5,0,0,0,0,0,3,46,832.499043873444
3,"양정",129.071356,35.173144,29797,534,315,498,68,128,97,112,14,7,0,0,0,5,0,6,0,1054.8321089587
3,"연산",129.0802475,35.186544,64572,804,425,547,126,85,110,164,73,2,0,0,0,3,4,8,1,926.026352097018
3,"영산대",129.146215,35.225717,7136,243,138,215,16,28,32,9,3,3,0,1,0,2,8,6,29,783.529491176147
3,"온천장",129.086423,35.2203,33973,548,239,418,70,53,81,61,79,5,0,0,0,0,2,7,11,965.218471732014
3,"율리",129.012907,35.246137,9603,53,42,63,6,38,13,12,0,5,0,0,0,7,0,5,0,1073.39847031395
3,"자갈치",129.02573,35.097121,43322,1108,436,1257,93,45,146,95,123,3,0,0,0,0,17,24,0,972.284243549971
3,"장산",129.176831,35.169916,33539,293,138,212,68,87,67,76,0,9,0,0,0,6,17,6,39,1471.78928610866
3,"장전",129.0880602,35.238099,22761,476,276,401,47,119,58,61,8,3,0,0,0,1,4,23,0,1024.03976464804
3,"전포",129.066991,35.159791,11884,583,367,698,55,96,99,97,34,5,0,1,0,0,1,10,0,937.109285048068
3,"종합운동장",129.067864,35.191137,12483,202,159,254,28,95,36,87,2,4,0,0,0,4,0,13,6,1163.89425788442
3,"좌천",129.243854,35.311327,7482,32,39,42,2,3,6,8,0,3,0,0,0,0,1,4,2,854.431465018644
3,"주례",129.003202,35.150519,14554,273,171,293,46,66,45,20,5,4,0,0,0,3,7,8,44,839.206362742885
3,"중동",129.168357,35.166697,12161,341,197,256,44,45,47,69,30,5,0,0,0,8,13,4,40,1346.64288942754
3,"중앙",129.036042,35.10548,20926,593,294,492,35,41,82,41,53,7,0,0,1,1,14,28,1,818.835244340966
3,"증산",129.0102285,35.3083079,4206,17,8,7,2,2,1,6,0,0,0,0,0,0,0,0,8,925.651644137646
3,"지게골",129.074458,35.135611,6596,162,134,224,22,43,43,15,9,4,0,0,0,3,9,5,0,860.697046771697
3,"체육공원",128.969503,35.212517,1890,7,13,49,1,1,0,11,0,1,0,0,0,1,0,1,0,823.336336595543
3,"초량",129.042908,35.121016,12322,506,230,377,31,54,71,61,75,5,3,1,0,0,25,16,97,779.879807594977
3,"충렬사",129.097634,35.199858,7475,383,240,351,82,80,62,41,10,6,0,0,0,11,0,4,30,986.680585417646
3,"토성",129.0207895,35.0979475,19628,842,327,685,66,47,129,62,92,4,0,0,0,0,12,12,0,974.61095950357
3,"하단",128.966749,35.106232,32111,609,310,457,105,99,79,74,31,5,0,2,0,3,3,1,0,820.4008191504
3,"해운대",129.1769304,35.1817454,28404,23,15,22,4,23,11,8,1,4,0,0,0,0,0,1,12,1475.46962373185
3,"호포",129.01754,35.280896,2747,30,4,8,1,0,0,0,0,0,0,0,0,0,0,0,2,1015.07624922677
3,"화명",129.007644,35.234529,22038,143,63,106,28,54,34,25,11,6,0,1,0,7,0,13,0,1158.8874473815
4,"경기도청북부청사",127.071587,37.750765,2540,126,105,141,26,63,26,33,1,6,0,1,0,7,4,6,25,895.127800226037
4,"곤제",127.083825,37.750526,1069,64,49,76,6,24,10,9,0,3,0,0,0,6,0,0,13,933.120897682632
4,"동오",127.056958,37.74526,2061,390,274,387,68,128,63,55,62,5,0,0,0,7,5,5,47,933.979561225633
4,"발곡",127.052889,37.726984,2350,245,152,225,40,121,52,54,5,4,0,0,0,4,2,3,38,1037.92092537562
4,"범골",127.043643,37.728788,2443,298,237,342,51,124,50,67,16,2,0,1,0,2,0,3,41,1040.57453658176
4,"새말",127.0638043,37.7488589,1537,134,132,186,30,96,27,44,1,5,0,1,0,7,5,7,27,955.002870818243
4,"송산",127.0873043,37.7371883,1898,265,157,283,39,126,35,41,1,6,0,0,0,10,0,3,24,877.39331244741
4,"시청",127.034846,37.739233,1460,311,229,327,60,69,32,52,9,2,0,1,0,2,5,9,57,943.199483525476
4,"어룡",127.085206,37.742688,2657,150,90,162,22,73,22,25,1,5,0,0,0,12,0,2,21,906.371144677217
4,"중앙",127.049643,37.743676,2953,857,517,834,175,161,158,95,123,3,0,0,0,3,8,6,85,928.265423694692
4,"탑석",127.088908,37.733459,1260,168,117,218,29,77,22,32,1,6,0,0,0,7,0,3,23,877.39331244741
4,"회룡",127.0331721,37.7129836,8904,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1126.05977309535
4,"효자",127.07726,37.753991,684,130,97,144,16,42,26,19,1,3,0,0,0,4,1,1,21,918.256224142156
4,"흥선",127.0371,37.743276,1654,386,289,446,50,123,40,59,6,5,0,0,0,1,7,5,70,936.072689223638
5,"공항",126.811876,35.144079,1937,10,23,31,0,7,2,2,0,2,0,0,0,0,0,2,1,626.890366830307
5,"광주송정",126.790981,35.137743,7542,259,131,283,32,26,29,22,34,1,0,0,0,0,0,7,3,633.304892077475
5,"금남로4가",126.914478,35.150783,10702,893,453,1247,125,126,171,103,93,2,0,0,2,4,6,15,3,585.256569581261
5,"금남로5가",126.910065,35.153711,4317,613,370,1077,71,71,126,69,103,2,0,0,0,3,6,16,2,626.609837880151
5,"남광주",126.922884,35.139451,8748,282,202,338,34,41,83,30,37,3,0,0,0,5,1,18,1,670.00823260455
5,"녹동",126.9375905,35.1057565,212,3,5,11,0,1,0,0,0,0,0,0,0,1,0,1,1,775.515219719031
5,"농성",126.88393,35.153291,5312,334,238,370,65,48,71,65,34,3,0,1,0,6,0,28,1,588.172866166194
5,"도산",126.787575,35.131373,2848,155,94,129,17,46,8,14,3,2,0,0,0,0,0,3,2,635.417123915978
5,"돌고개",126.8958625,35.1518323,3519,208,148,334,30,29,45,25,10,3,0,0,0,6,0,26,2,586.031766585047
5,"마륵",126.8393015,35.1461975,2278,122,63,94,15,28,13,37,1,3,0,0,0,2,0,9,2,837.385703334344
5,"문화전당",126.920029,35.146426,6480,770,437,807,96,163,125,79,50,3,0,1,2,4,4,20,1,657.136580530028
5,"상무",126.848543,35.146667,8198,266,124,176,58,60,43,84,36,4,0,0,0,2,1,10,1,824.791922951414
5,"소태",126.932349,35.123625,3588,87,72,117,10,29,16,15,0,5,0,0,0,7,1,15,1,658.348069573945
